shipment_id,project_id,order_date,requested_delivery_date,planned_pickup_datetime,actual_pickup_datetime,planned_delivery_datetime,actual_delivery_datetime,origin_facility_id,destination_facility_id,origin_port_id,destination_port_id,primary_mode,carrier_id,vessel_id,cargo_type_id,units,weight_tons,volume_cbm,length_m,width_m,height_m,oversize_flag,heavy_lift_flag,hazardous_flag,temperature_controlled_flag,service_level,incoterm,planned_distance_km,actual_distance_km,planned_transit_days,delay_hours,delay_days,late_bucket,on_time_flag,status,main_delay_reason,freight_cost_eur,fuel_surcharge_eur,port_cost_eur,customs_cost_eur,total_logistics_cost_eur,cargo_value_eur,logistics_cost_pct_cargo_value,co2e_kg,co2e_kg_per_ton_km,damage_flag,claim_amount_eur,risk_score,risk_level
SHP00205,PRJ001,2025-08-14,2025-09-22,2025-09-15T13:00:00,2025-09-15T13:34:40,2025-09-16T16:12:00,2025-09-16T23:02:36,F004,F007,,,Road,CAR008,,CG006,1,38.55,137.43,16.22,5.57,5.0,Y,N,N,N,Expedite,DAP,1014.6,1024.0,2,6.8,0.29,On time,Y,Delivered,Road permit delay,7546.74,564.22,0,1006.62,9117.58,249714.83,0.0365,3750.14,0.095,N,0,25,Low
SHP00206,PRJ007,2024-04-25,2024-05-12,2024-05-08T10:00:00,2024-05-08T12:17:50,2024-05-08T20:48:00,2024-05-09T16:38:32,F013,F001,,,Road,CAR002,,CG003,4,10.43,36.84,12.51,3.21,3.33,Y,N,N,N,Standard,CFR,287.8,291.7,1,19.8,0.83,On time,Y,Delivered,Customs hold,1201.22,91.38,0,0,1292.6,571088.32,0.0023,289.03,0.095,Y,16308.42,30,Low
SHP00207,PRJ002,2024-04-24,2024-05-13,2024-05-05T12:00:00,2024-05-05T11:40:18,2024-05-10T19:47:22,2024-05-10T20:48:08,F009,F008,P009,P012,Sea Breakbulk,CAR004,V001,CG002,2,23.76,59.89,13.34,3.21,3.4,Y,N,N,N,Standard,DAP,2010.3,1986.0,6,1.0,0.04,On time,Y,Delivered,None,8405.56,609.24,1629.05,1027.0,11670.84,261152.4,0.0447,1704.2,0.03612,N,0,41,Low
SHP00208,PRJ001,2024-12-22,2025-02-08,2025-02-03T15:00:00,2025-02-03T14:19:38,2025-02-07T15:27:45,2025-02-08T09:14:53,F004,F007,P004,P005,Sea Breakbulk,CAR010,V007,CG008,2,110.14,354.51,37.34,10.09,7.74,Y,Y,N,N,Standard,DAP,827.9,848.5,5,17.8,0.74,On time,Y,Delivered,Road permit delay,12672.36,851.1,3946.71,1288.73,18758.9,3198630.27,0.0059,2375.05,0.02541,N,0,54,Medium
SHP00209,PRJ006,2025-12-01,2026-01-12,2025-12-26T15:00:00,2025-12-26T17:49:22,2026-01-05T23:48:18,2026-01-06T20:59:09,F012,F017,P007,P018,Sea Breakbulk,CAR004,V008,CG006,7,31.11,83.08,15.22,4.98,3.61,Y,N,N,N,Standard,DAP,5344.2,5544.4,11,21.2,0.88,On time,Y,Delivered,Carrier capacity,16265.57,1964.99,1899.34,971.46,21101.35,167582.14,0.1259,4188.93,0.02429,N,0,33,Low
SHP00210,PRJ001,2025-03-18,2025-04-13,2025-04-08T08:00:00,2025-04-08T09:33:31,2025-04-14T16:46:17,2025-04-15T18:50:42,F011,F007,P006,P005,Container Sea,CAR005,V003,CG001,7,3.27,13.83,6.05,1.62,2.06,N,N,N,N,Standard,FCA,2192.3,2204.0,7,26.1,1.09,On time,Y,Delivered,Carrier capacity,2533.25,159.16,1163.89,384.62,4240.92,221686.69,0.0191,137.56,0.01909,N,0,16,Low
SHP00211,PRJ002,2024-06-04,2024-06-24,2024-06-17T08:00:00,2024-06-17T10:00:51,2024-06-22T12:03:19,2024-06-23T07:22:24,F005,F008,P002,P012,Sea Breakbulk,CAR010,V014,CG004,1,42.32,134.42,19.55,5.76,5.09,Y,Y,N,N,Standard,DAP,1497.3,1516.1,6,19.3,0.8,On time,Y,Delivered,None,11283.88,996.61,2330.95,746.06,15357.5,1085104.1,0.0142,1898.94,0.0296,N,0,59,Medium
SHP00212,PRJ004,2025-02-03,2025-03-02,2025-02-27T14:00:00,2025-02-27T15:28:16,2025-02-28T06:36:00,2025-02-28T09:48:36,F010,F018,,,Road,CAR008,,CG007,2,3.79,43.25,11.28,3.08,2.99,Y,N,N,N,Critical,DAP,485.1,488.6,2,3.2,0.13,On time,Y,Delivered,None,2166.76,236.54,0,848.12,3251.42,63676.31,0.0511,175.92,0.095,N,0,19,Low
SHP00213,PRJ003,2024-04-29,2024-06-06,2024-05-24T07:00:00,2024-05-24T09:46:17,2024-05-30T09:29:16,2024-06-01T02:54:29,F014,F011,P003,P006,Sea Breakbulk,CAR010,V004,CG001,2,5.9,21.69,9.39,2.88,2.05,Y,N,N,N,Standard,DAP,2318.4,2319.8,7,41.4,1.73,1-2 days,N,Delivered,Port congestion,6326.4,522.37,1493.31,387.73,8729.81,366696.77,0.0238,385.92,0.0282,N,0,29,Low
SHP00214,PRJ002,2025-12-10,2025-12-25,2025-12-22T13:00:00,2025-12-22T15:47:50,2025-12-24T10:12:00,2025-12-24T14:18:37,F010,F008,,,Road,CAR008,,CG001,8,6.06,20.68,7.75,2.48,1.86,N,N,N,N,Critical,EXW,2403.6,2387.6,3,4.1,0.17,On time,Y,Delivered,None,6586.03,1075.93,0,736.76,8398.72,414812.18,0.0202,1374.54,0.095,N,0,26,Low
SHP00215,PRJ002,2025-10-11,2025-11-07,2025-10-30T07:00:00,2025-10-30T09:29:42,2025-11-05T21:22:26,2025-11-07T10:09:59,F012,F008,P007,P012,Sea Breakbulk,CAR007,V005,CG006,1,33.52,50.32,10.28,3.89,3.14,Y,N,N,N,Expedite,DAP,2316.7,2319.6,7,36.8,1.53,1-2 days,N,Delivered,Road permit delay,11756.72,1723.56,1838.3,930.48,16249.06,194540.82,0.0835,1891.29,0.02432,N,0,36,Low
SHP00216,PRJ001,2023-12-25,2024-02-11,2024-02-06T13:00:00,2024-02-06T12:59:02,2024-02-11T15:07:38,2024-02-11T22:28:27,F011,F007,P006,P005,Sea Breakbulk,CAR010,V014,CG010,7,0.83,11.07,4.6,2.59,2.03,Y,N,N,N,Expedite,DAP,2188.6,2204.2,6,7.3,0.31,On time,Y,Delivered,None,6831.6,599.64,641.56,651.29,8724.09,102383.37,0.0852,45.69,0.02497,N,0,29,Low
SHP00217,PRJ002,2025-09-26,2025-11-15,2025-11-10T07:00:00,2025-11-10T06:09:53,2025-11-13T20:53:33,2025-11-14T03:29:05,F004,F008,P004,P012,RoRo,CAR003,V002,CG004,2,62.44,171.98,22.65,6.63,6.41,Y,Y,N,N,Standard,DDP,1271.0,1275.0,4,6.6,0.27,On time,Y,Delivered,None,8767.38,1051.46,3377.63,1138.04,14334.51,1497834.58,0.0096,2469.09,0.03101,N,0,49,Medium
SHP00218,PRJ006,2024-11-24,2024-12-30,2024-12-10T11:00:00,2024-12-10T12:51:33,2024-12-22T05:14:50,2024-12-23T12:24:20,F013,F017,P001,P018,Intermodal,CAR006,,CG007,8,13.16,37.7,12.2,3.09,2.9,Y,N,N,N,Critical,DDP,5778.1,5740.0,13,31.2,1.3,1-2 days,N,Delivered,Customs hold,9727.24,807.45,1208.42,620.05,12363.17,294962.3,0.0419,1381.07,0.01828,N,0,42,Low
SHP00219,PRJ002,2025-05-13,2025-06-11,2025-06-04T11:00:00,2025-06-04T10:57:46,2025-06-10T15:25:15,2025-06-11T00:29:21,F012,F008,P007,P012,Container Sea,CAR005,V013,CG007,6,10.34,27.54,8.81,2.09,2.31,N,N,N,N,Expedite,FCA,2366.2,2385.7,7,9.1,0.38,On time,Y,Delivered,Port congestion,3602.73,259.45,1018.74,597.26,5478.18,189001.44,0.029,453.5,0.01838,N,0,27,Low
SHP00220,PRJ004,2025-11-16,2025-12-13,2025-12-04T08:00:00,2025-12-04T07:47:20,2025-12-08T11:46:21,2025-12-09T07:27:30,F001,F018,P001,P009,Sea Breakbulk,CAR010,V004,CG003,1,4.5,38.33,10.29,3.37,2.7,Y,N,N,N,Standard,EXW,1046.1,1030.5,5,19.7,0.82,On time,Y,Delivered,Carrier capacity,5427.35,363.87,1444.42,746.18,7981.83,246080.93,0.0324,229.15,0.04942,N,0,28,Low
SHP00221,PRJ001,2025-05-06,2025-06-22,2025-06-17T13:00:00,2025-06-17T15:40:28,2025-06-23T13:29:32,2025-06-23T03:21:45,F012,F007,P007,P005,Sea Breakbulk,CAR004,V012,CG007,8,13.16,42.53,13.24,3.66,2.75,Y,N,N,N,Standard,DAP,1981.9,2025.7,7,0,0.0,On time,Y,Delivered,None,6637.98,583.35,876.28,685.26,8782.86,293433.61,0.0299,645.87,0.02423,N,0,20,Low
SHP00222,PRJ007,2024-06-06,2024-06-20,2024-06-18T07:00:00,2024-06-18T08:54:37,2024-06-19T01:54:00,2024-06-19T14:04:51,F003,F001,,,Road,CAR001,,CG008,2,84.28,524.5,41.03,11.57,10.34,Y,Y,N,N,Critical,FCA,558.5,572.6,2,12.2,0.51,On time,Y,Delivered,Road permit delay,12825.62,1298.8,0,0,14124.42,2114770.72,0.0067,4584.58,0.095,N,0,42,Low
SHP00223,PRJ006,2025-06-30,2025-08-13,2025-07-27T07:00:00,2025-07-27T09:55:09,2025-08-06T03:24:50,2025-08-07T07:50:22,F010,F017,P010,P018,Sea Breakbulk,CAR010,V004,CG007,6,9.35,39.6,10.66,3.34,3.36,Y,N,N,N,Standard,FCA,4882.2,4876.8,11,28.4,1.18,On time,Y,Delivered,Weather disruption,9476.7,1267.28,1317.76,580.25,12641.99,197958.53,0.0639,1213.12,0.0266,N,0,45,Medium
SHP00224,PRJ001,2024-07-19,2024-08-12,2024-08-06T12:00:00,2024-08-06T14:32:47,2024-08-11T14:01:45,2024-08-12T09:52:10,F012,F007,P007,P005,Intermodal,CAR006,,CG005,4,17.36,80.67,13.61,4.94,3.24,Y,N,N,N,Standard,DDP,2088.5,2087.4,6,19.8,0.83,On time,Y,Delivered,Port congestion,4030.7,247.61,1410.2,681.32,6369.83,596674.43,0.0107,661.89,0.01827,N,0,27,Low
SHP00225,PRJ006,2025-03-05,2025-04-07,2025-03-21T08:00:00,2025-03-21T09:44:27,2025-04-03T06:16:09,2025-04-04T19:14:19,F014,F017,P003,P018,Sea Breakbulk,CAR004,V012,CG006,3,25.04,87.47,16.56,4.6,4.23,Y,N,N,N,Standard,DDP,5897.0,5858.6,14,37.0,1.54,1-2 days,N,Delivered,Weather disruption,15495.5,1997.29,1775.53,835.23,20103.55,133296.55,0.1508,3746.92,0.02554,N,0,35,Low
SHP00226,PRJ001,2025-10-08,2025-11-05,2025-11-05T10:00:00,2025-11-05T12:48:31,2025-11-06T13:36:00,2025-11-06T17:53:29,F005,F007,,,Road,CAR011,,CG001,4,5.45,8.74,4.91,1.57,1.73,N,N,N,N,Standard,FCA,1067.2,1095.4,2,4.3,0.18,On time,Y,Delivered,None,2068.33,303.24,0,330.77,2702.35,333233.03,0.0081,567.14,0.095,N,0,17,Low
SHP00227,PRJ001,2025-09-17,2025-11-02,2025-10-26T10:00:00,2025-10-26T09:09:52,2025-11-01T08:36:16,2025-10-31T23:05:26,F012,F007,P007,P005,Sea Breakbulk,CAR004,V008,CG003,1,11.5,43.08,10.86,3.27,3.06,Y,N,N,N,Standard,DAP,2048.5,2039.6,7,0,0.0,On time,Y,Delivered,None,6492.62,506.85,975.96,742.0,8717.43,473840.15,0.0184,569.06,0.02426,N,0,29,Low
SHP00228,PRJ001,2024-05-27,2024-07-06,2024-06-26T12:00:00,2024-06-26T11:56:28,2024-07-01T11:54:57,2024-07-02T05:58:28,F012,F007,P007,P005,Sea Breakbulk,CAR004,V012,CG004,1,39.36,271.37,27.48,7.72,7.37,Y,Y,N,N,Standard,CFR,2016.0,2089.9,6,18.1,0.75,On time,Y,Delivered,Documentation issue,12406.51,1165.81,2138.92,1048.19,16759.43,757356.4,0.0221,1994.04,0.02424,N,0,47,Medium
SHP00229,PRJ006,2024-08-16,2024-09-26,2024-09-13T13:00:00,2024-09-13T15:07:22,2024-09-24T07:58:26,2024-09-24T20:48:52,F004,F017,P004,P018,Sea Breakbulk,CAR004,V012,CG006,4,39.6,41.21,9.52,3.52,3.07,Y,N,N,N,Critical,CFR,5328.3,5383.4,12,12.8,0.54,On time,Y,Delivered,None,27835.68,2905.31,1598.82,978.64,33318.45,245318.66,0.1358,5202.7,0.0244,N,0,36,Low
SHP00230,PRJ001,2024-04-27,2024-06-10,2024-06-04T12:00:00,2024-06-04T12:37:53,2024-06-06T09:54:00,2024-06-06T12:55:33,F012,F007,,,Road,CAR008,,CG005,2,41.37,118.62,18.25,5.17,5.05,Y,N,N,N,Standard,DDP,2510.2,2549.0,3,3.0,0.13,On time,Y,Delivered,None,15063.28,1635.37,0,1166.75,17865.4,1580724.26,0.0113,10017.95,0.095,N,0,31,Low
SHP00231,PRJ007,2023-11-25,2024-01-14,2024-01-07T14:00:00,2024-01-07T15:31:54,2024-01-08T03:48:00,2024-01-08T04:43:13,F002,F001,,,Road,CAR008,,CG009,2,19.03,27.11,10.83,3.01,1.96,Y,N,Y,Y,Standard,DAP,355.1,366.0,2,0.9,0.04,On time,Y,Delivered,None,1695.26,180.71,0,0,1875.97,137461.82,0.0136,661.67,0.095,N,0,56,Medium
SHP00232,PRJ004,2025-08-19,2025-09-06,2025-08-29T13:00:00,2025-08-29T14:42:49,2025-09-03T00:51:24,2025-09-03T12:49:23,F012,F018,P007,P009,Sea Breakbulk,CAR007,V011,CG004,2,56.15,94.58,14.17,4.62,4.57,Y,Y,N,N,Standard,DAP,1029.4,1058.1,6,12.0,0.5,On time,Y,Delivered,Road permit delay,10480.77,759.0,2759.33,862.33,14861.43,1417631.49,0.0105,1653.13,0.02782,N,0,57,Medium
SHP00233,PRJ002,2025-07-14,2025-08-30,2025-08-24T07:00:00,2025-08-24T06:35:03,2025-08-28T18:13:03,2025-08-30T11:57:21,F004,F008,P004,P012,RoRo,CAR003,V002,CG004,1,53.41,103.35,14.92,5.23,4.24,Y,Y,N,N,Standard,DDP,1242.1,1263.8,5,41.7,1.74,1-2 days,N,Delivered,Carrier capacity,7963.08,1110.8,2905.13,963.59,12942.6,1240310.41,0.0104,2101.36,0.03113,N,0,73,Medium
SHP00234,PRJ006,2025-11-06,2026-01-03,2025-12-17T12:00:00,2025-12-17T14:37:28,2025-12-26T17:14:01,2025-12-27T22:02:13,F010,F017,P010,P018,Sea Breakbulk,CAR007,V005,CG007,1,6.07,34.98,11.65,3.97,2.81,Y,N,N,N,Standard,DDP,4922.4,4917.1,10,28.8,1.2,On time,Y,Delivered,Customs hold,8772.15,1267.55,940.42,411.79,11391.9,105732.93,0.1077,785.11,0.0263,N,0,51,Medium
SHP00235,PRJ007,2025-09-16,2025-10-26,2025-10-20T11:00:00,2025-10-20T10:59:46,2025-10-20T18:42:00,2025-10-20T22:04:36,F005,F001,,,Road,CAR011,,CG005,3,29.39,115.67,16.57,6.37,5.13,Y,N,N,N,Standard,DAP,233.0,240.6,1,3.4,0.14,On time,Y,Delivered,None,1526.3,103.85,0,0,1630.15,1021347.35,0.0016,671.77,0.095,N,0,34,Low
SHP00236,PRJ005,2025-04-05,2025-06-01,2025-05-20T07:00:00,2025-05-20T09:59:25,2025-05-27T05:55:49,2025-05-27T10:17:18,F011,F016,P006,P016,Sea Breakbulk,CAR004,V001,CG010,6,1.84,11.59,6.91,1.15,1.64,N,N,N,N,Expedite,EXW,3606.2,3542.7,8,4.4,0.18,On time,Y,Delivered,None,6026.78,724.45,889.67,689.16,8330.06,251759.94,0.0331,160.41,0.02461,N,0,23,Low
SHP00237,PRJ003,2024-02-16,2024-03-25,2024-03-22T12:00:00,2024-03-22T12:33:04,2024-03-27T15:12:58,2024-03-28T11:13:55,F001,F011,P001,P006,Sea Breakbulk,CAR007,V011,CG007,3,16.97,26.25,9.77,2.78,2.28,Y,N,N,N,Standard,DDP,1838.1,1907.2,6,20.0,0.83,On time,Y,Delivered,Weather disruption,7334.8,565.18,1197.52,384.03,9481.53,330993.52,0.0286,1189.19,0.03674,N,0,29,Low
SHP00238,PRJ001,2024-08-12,2024-09-11,2024-09-03T10:00:00,2024-09-03T10:32:44,2024-09-07T00:36:23,2024-09-07T21:06:32,F003,F007,P003,P005,Sea Breakbulk,CAR004,V008,CG002,5,18.45,70.69,16.4,4.35,3.65,Y,N,N,N,Standard,CFR,785.8,787.7,5,20.5,0.85,On time,Y,Delivered,Carrier capacity,6082.62,383.69,1430.36,795.61,8692.28,148386.39,0.0586,868.32,0.05975,N,0,37,Low
SHP00239,PRJ007,2023-11-27,2024-01-16,2024-01-04T11:00:00,2024-01-04T10:49:27,2024-01-08T03:14:50,2024-01-10T08:53:04,F010,F001,P010,P001,Intermodal,CAR006,,CG001,6,7.47,29.86,12.1,2.91,2.22,Y,N,N,N,Standard,DAP,1430.3,1485.9,5,53.6,2.23,3-5 days,N,Delivered,Documentation issue,4013.4,254.31,1323.65,392.18,5983.54,469674.6,0.0127,469.27,0.04228,N,0,36,Low
SHP00240,PRJ007,2024-07-27,2024-09-07,2024-09-03T15:00:00,2024-09-03T14:48:22,2024-09-04T12:48:00,2024-09-04T13:33:08,F014,F001,,,Road,CAR002,,CG002,2,14.07,62.89,11.05,4.19,3.47,Y,N,N,N,Standard,DAP,1001.3,997.5,2,0.8,0.03,On time,Y,Delivered,None,3439.06,280.79,0,0,3719.85,154339.05,0.0241,1333.31,0.095,N,0,28,Low
SHP00241,PRJ006,2024-12-01,2024-12-25,2024-12-09T14:00:00,2024-12-09T15:07:26,2024-12-19T15:57:49,2024-12-20T05:55:12,F012,F017,P007,P018,Sea Breakbulk,CAR010,V007,CG001,1,8.46,28.0,9.23,2.37,1.41,N,N,N,N,Standard,FCA,5352.5,5315.1,11,14.0,0.58,On time,Y,Delivered,Customs hold,6983.21,716.6,1401.71,352.32,9453.84,689477.5,0.0137,1093.11,0.02431,N,0,34,Low
SHP00242,PRJ003,2024-03-07,2024-04-14,2024-04-01T13:00:00,2024-04-01T15:55:24,2024-04-07T21:06:03,2024-04-07T17:58:58,F014,F011,P003,P006,Sea Breakbulk,CAR010,V004,CG001,8,5.34,20.43,8.52,2.83,2.47,Y,N,N,N,Standard,DAP,2245.2,2273.4,7,0,0.0,On time,Y,Delivered,None,6187.92,563.0,1265.39,657.61,8673.91,320170.22,0.0271,343.5,0.02829,Y,4473.58,21,Low
SHP00243,PRJ002,2025-02-15,2025-04-07,2025-03-26T07:00:00,2025-03-26T09:44:48,2025-03-31T23:21:53,2025-04-01T13:15:20,F012,F008,P007,P012,Sea Breakbulk,CAR004,V001,CG006,2,33.88,99.44,16.84,4.72,4.27,Y,N,N,N,Standard,DDP,2510.6,2598.7,6,13.9,0.58,On time,Y,Delivered,None,10238.05,1617.48,1981.71,872.27,14709.52,161750.35,0.0909,2141.92,0.02433,Y,2550.93,27,Low
SHP00244,PRJ001,2023-12-23,2024-02-13,2024-02-02T08:00:00,2024-02-02T10:16:55,2024-02-05T09:28:59,2024-02-06T00:59:42,F014,F007,P003,P005,Sea Breakbulk,CAR004,V008,CG004,2,72.28,144.07,20.36,5.77,4.8,Y,Y,N,N,Standard,FCA,510.8,517.5,4,15.5,0.65,On time,Y,Delivered,Weather disruption,8976.81,1157.81,3058.26,1431.63,14624.51,1424132.98,0.0103,1469.41,0.03928,N,0,43,Low
SHP00245,PRJ004,2024-05-11,2024-06-03,2024-05-27T08:00:00,2024-05-27T09:05:23,2024-06-01T11:59:25,2024-06-02T11:40:02,F012,F018,P007,P009,Sea Breakbulk,CAR007,V005,CG008,2,126.49,473.55,33.23,11.16,9.63,Y,Y,N,N,Standard,FCA,976.1,986.2,6,23.7,0.99,On time,Y,Delivered,Documentation issue,15165.1,2381.73,4795.5,1396.55,23738.87,4079828.61,0.0058,3508.47,0.02813,N,0,53,Medium
SHP00246,PRJ002,2025-01-04,2025-01-23,2025-01-13T08:00:00,2025-01-13T08:09:33,2025-01-15T18:50:53,2025-01-15T15:41:27,F003,F008,P003,P012,RoRo,CAR003,V002,CG008,1,78.45,619.01,37.6,12.94,10.92,Y,Y,N,N,Expedite,DDP,784.5,771.6,3,0,0.0,On time,Y,Delivered,None,12836.07,1993.21,3559.98,1481.26,19870.52,1797057.54,0.0111,3871.46,0.06396,N,0,44,Low
SHP00247,PRJ006,2025-02-14,2025-04-02,2025-03-25T07:00:00,2025-03-25T07:22:42,2025-04-04T15:19:14,2025-04-04T13:18:21,F001,F017,P001,P018,Sea Breakbulk,CAR010,V014,CG003,1,8.16,6.03,4.67,1.74,0.83,N,N,N,N,Standard,DAP,5927.2,5839.2,11,0,0.0,On time,Y,Delivered,None,7826.2,530.35,970.88,476.11,9803.54,373560.65,0.0262,1335.08,0.02802,N,0,33,Low
SHP00248,PRJ002,2024-05-24,2024-06-11,2024-06-06T10:00:00,2024-06-06T12:23:44,2024-06-07T15:00:00,2024-06-07T19:45:55,F001,F008,,,Road,CAR008,,CG003,6,7.98,27.53,10.42,2.74,1.55,Y,N,N,N,Standard,FCA,1280.3,1284.4,2,4.8,0.2,On time,Y,Delivered,None,3463.16,482.86,0,502.56,4448.59,412592.78,0.0108,973.7,0.095,N,0,38,Low
SHP00249,PRJ006,2025-06-14,2025-08-01,2025-07-17T15:00:00,2025-07-17T17:57:45,2025-07-29T14:44:18,2025-07-29T02:59:41,F012,F017,P007,P018,Sea Breakbulk,CAR004,V001,CG006,4,31.72,131.09,16.18,5.59,5.57,Y,N,N,N,Expedite,EXW,5389.2,5381.5,13,0,0.0,On time,Y,Delivered,None,19731.06,1231.85,1383.28,856.96,23203.15,164380.68,0.1412,4145.25,0.02428,N,0,30,Low
SHP00250,PRJ001,2024-04-07,2024-05-12,2024-05-06T09:00:00,2024-05-06T08:00:24,2024-05-11T11:01:50,2024-05-11T20:16:52,F012,F007,P007,P005,Sea Breakbulk,CAR010,V014,CG006,6,43.75,57.09,16.15,3.24,3.84,Y,N,N,N,Standard,DAP,1999.3,1964.4,6,9.3,0.39,On time,Y,Delivered,None,9575.37,1061.15,1717.55,876.31,13230.38,228273.36,0.058,2084.05,0.02425,N,0,31,Low
SHP00251,PRJ005,2024-11-29,2025-01-01,2024-12-26T15:00:00,2024-12-26T14:29:22,2025-01-01T14:22:51,2025-01-01T20:03:53,F013,F016,P001,P016,Sea Breakbulk,CAR007,V005,CG009,6,16.36,31.43,9.1,2.87,2.69,Y,N,Y,N,Standard,DDP,3176.9,3187.7,7,5.7,0.24,On time,Y,Delivered,None,8532.66,1093.14,1893.96,1084.72,12604.48,152833.39,0.0825,1258.47,0.02413,N,0,49,Medium
SHP00252,PRJ003,2024-05-17,2024-07-01,2024-06-26T08:00:00,2024-06-26T09:47:48,2024-06-29T12:04:34,2024-06-30T00:48:06,F012,F011,P007,P006,Sea Breakbulk,CAR010,V004,CG006,1,43.41,123.71,22.01,6.67,5.1,Y,N,N,N,Standard,DDP,119.3,118.8,4,12.7,0.53,On time,Y,Delivered,None,4530.3,585.77,1884.7,969.08,7969.85,266347.79,0.0299,226.1,0.04384,N,0,21,Low
SHP00253,PRJ006,2024-09-10,2024-10-26,2024-10-13T15:00:00,2024-10-13T15:41:05,2024-10-24T13:26:04,2024-10-25T11:48:44,F005,F017,P002,P018,Sea Breakbulk,CAR004,V012,CG004,1,43.63,157.29,22.13,6.67,5.0,Y,Y,N,N,Standard,DAP,5295.9,5364.9,12,22.4,0.93,On time,Y,Delivered,None,25636.62,1904.09,2372.66,1054.61,30967.98,847199.98,0.0366,5994.07,0.02561,N,0,73,Medium
SHP00254,PRJ001,2024-01-17,2024-03-01,2024-02-27T13:00:00,2024-02-27T15:17:53,2024-03-02T18:15:30,2024-03-04T16:40:00,F009,F007,P009,P005,Sea Breakbulk,CAR004,V008,CG002,6,12.41,101.2,14.85,4.92,4.52,Y,N,N,N,Standard,CFR,1748.8,1798.9,5,46.4,1.93,1-2 days,N,Delivered,Documentation issue,6744.59,494.74,914.42,880.06,9033.81,108655.63,0.0831,832.63,0.0373,N,0,37,Low
SHP00255,PRJ005,2024-09-19,2024-10-20,2024-10-08T15:00:00,2024-10-08T16:03:23,2024-10-16T08:00:07,2024-10-16T21:32:09,F012,F016,P007,P016,Sea Breakbulk,CAR010,V007,CG008,2,132.22,653.62,46.85,13.88,11.05,Y,Y,N,N,Expedite,DDP,3453.2,3439.9,9,13.5,0.56,On time,Y,Delivered,Documentation issue,47842.95,5629.12,4387.22,1814.99,59674.28,4152246.07,0.0144,10972.1,0.02412,N,0,51,Medium
SHP00256,PRJ002,2024-07-16,2024-08-07,2024-07-29T13:00:00,2024-07-29T13:28:32,2024-07-31T21:59:57,2024-08-02T01:49:59,F014,F008,P003,P012,RoRo,CAR003,V002,CG004,1,61.64,245.7,24.22,8.47,6.85,Y,Y,N,N,Standard,DAP,475.6,494.4,3,27.8,1.16,On time,Y,Delivered,Port congestion,5737.21,683.14,3365.22,945.63,10731.2,1224335.32,0.0088,1383.82,0.04541,N,0,53,Medium
SHP00257,PRJ007,2024-01-23,2024-03-04,2024-02-29T10:00:00,2024-02-29T11:34:38,2024-02-29T23:30:00,2024-03-01T02:15:20,F005,F001,,,Road,CAR008,,CG004,2,87.83,173.35,22.99,6.83,5.4,Y,Y,N,N,Standard,FCA,245.5,247.4,1,2.8,0.11,On time,Y,Delivered,None,3982.48,517.61,0,0,4500.09,2219096.15,0.002,2064.27,0.095,Y,95015.21,52,Medium
SHP00258,PRJ007,2023-12-31,2024-01-17,2024-01-09T14:00:00,2024-01-09T16:17:46,2024-01-10T09:06:00,2024-01-10T13:41:31,F014,F001,,,Road,CAR012,,CG002,6,17.19,91.65,17.67,4.89,4.86,Y,N,N,N,Standard,FCA,1007.8,993.2,2,4.6,0.19,On time,Y,Delivered,None,3676.5,524.6,0,0,4201.1,137170.55,0.0306,1621.95,0.095,N,0,27,Low
SHP00259,PRJ002,2024-04-10,2024-05-11,2024-05-06T14:00:00,2024-05-06T14:28:31,2024-05-13T09:55:07,2024-05-14T00:50:44,F011,F008,P006,P012,Container Sea,CAR005,V013,CG010,3,3.33,10.77,5.66,1.63,1.49,N,N,N,N,Standard,EXW,2601.6,2582.7,8,14.9,0.62,On time,Y,Delivered,None,2652.79,382.96,1198.21,393.38,4627.34,433612.89,0.0107,163.6,0.01902,N,0,25,Low
SHP00260,PRJ004,2024-07-06,2024-08-06,2024-07-30T11:00:00,2024-07-30T11:23:15,2024-08-03T08:09:42,2024-08-04T21:43:23,F012,F018,P007,P009,Sea Breakbulk,CAR010,V014,CG001,5,4.89,21.3,8.26,2.92,2.25,Y,N,N,N,Standard,DDP,1031.5,1018.4,5,37.6,1.57,1-2 days,N,Delivered,Customs hold,4998.01,539.73,839.53,323.17,6700.44,328013.69,0.0204,138.76,0.02786,N,0,35,Low
SHP00261,PRJ006,2025-11-27,2026-01-03,2025-12-26T10:00:00,2025-12-26T11:05:08,2026-01-04T12:40:17,2026-01-05T23:30:15,F001,F017,P001,P018,Sea Breakbulk,CAR004,V012,CG003,4,6.45,32.27,11.01,3.22,2.44,Y,N,N,N,Standard,DDP,5839.0,5751.8,10,34.8,1.45,1-2 days,N,Delivered,Documentation issue,9919.7,1346.86,1264.88,305.54,12836.98,242012.19,0.053,1054.79,0.02843,N,0,36,Low
SHP00262,PRJ006,2025-11-21,2026-01-01,2025-12-15T09:00:00,2025-12-15T10:53:29,2025-12-26T20:31:08,2025-12-27T03:39:45,F011,F017,P006,P018,Sea Breakbulk,CAR004,V008,CG010,5,3.41,10.22,4.9,1.14,1.26,N,N,N,N,Expedite,DDP,5270.0,5424.8,12,7.1,0.3,On time,Y,Delivered,None,7717.52,507.69,682.25,594.19,9501.64,512346.88,0.0185,455.49,0.02462,N,0,29,Low
