leg_id,shipment_id,leg_sequence,from_node_id,from_node_name,from_node_type,from_country,from_latitude,from_longitude,to_node_id,to_node_name,to_node_type,to_country,to_latitude,to_longitude,mode,carrier_id,vessel_id,planned_departure_datetime,actual_departure_datetime,planned_arrival_datetime,actual_arrival_datetime,planned_distance_km,actual_distance_km,planned_transit_hours,actual_transit_hours,delay_hours,delay_reason,leg_cost_eur,co2e_kg,wkt_linestring
LEG00096-3,SHP00096,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR003,V010,2025-06-15T10:16:06,2025-06-15T10:08:16,2025-06-15T14:22:06,2025-06-15T12:59:21,5.3,5.3,4.1,2.9,0,None,694.47,5.98,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00097-1,SHP00097,1,FAC_F010,Milan Valve Plant,Vendor,Italy,45.4642,9.19,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,Road,CAR004,V008,2024-11-19T13:00:00,2024-11-19T14:09:14,2024-11-20T00:06:00,2024-11-20T04:36:24,155.3,158.6,11.1,14.5,3.4,None,813.09,116.77,"LINESTRING (9.19 45.4642, 8.925 44.41)"
LEG00097-2,SHP00097,2,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,Sea Breakbulk,CAR004,V008,2024-11-20T05:41:03,2024-11-20T10:18:58,2024-11-24T05:23:03,2024-11-24T13:14:20,2012.0,2039.2,95.7,98.9,3.2,None,5218.32,379.29,"LINESTRING (8.925 44.41, -7.611 33.605)"
LEG00097-3,SHP00097,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR004,V008,2024-11-24T21:16:38,2024-11-24T22:27:42,2024-11-25T01:04:38,2024-11-25T10:59:45,5.2,5.4,3.8,12.5,8.7,Port congestion,444.98,3.98,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00098-1,SHP00098,1,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR006,,2025-08-06T10:00:00,2025-08-06T11:13:19,2025-08-06T21:42:00,2025-08-06T22:32:37,300.8,324.4,11.7,11.3,0,None,1088.35,144.84,"LINESTRING (-0.8891 41.6488, -0.323 39.461)"
LEG00098-2,SHP00098,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Container Sea,CAR006,,2025-08-07T02:30:32,2025-08-07T11:02:09,2025-08-09T07:30:32,2025-08-09T19:26:55,696.7,703.3,53.0,56.4,3.4,None,1869.39,59.5,"LINESTRING (-0.323 39.461, 4.943 43.437)"
LEG00098-3,SHP00098,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR006,,2025-08-09T13:53:55,2025-08-10T13:25:44,2025-08-09T20:53:55,2025-08-10T20:48:19,48.6,49.8,7.0,7.4,0.4,None,532.76,22.24,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00099-1,SHP00099,1,FAC_F015,Tangier Free Zone DC,Warehouse,Morocco,35.7595,-5.834,PORT_P011,Port of Tanger Med,Port,Morocco,35.889,-5.501,Road,CAR005,V013,2024-08-16T10:00:00,2024-08-16T09:32:56,2024-08-16T18:00:00,2024-08-17T12:48:13,43.2,43.8,8.0,27.3,19.3,Customs hold,420.94,62.25,"LINESTRING (-5.834 35.7595, -5.501 35.889)"
LEG00099-2,SHP00099,2,PORT_P011,Port of Tanger Med,Port,Morocco,35.889,-5.501,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Container Sea,CAR005,V013,2024-08-17T03:37:40,2024-08-18T01:44:08,2024-08-20T21:01:40,2024-08-21T18:11:36,1310.3,1398.1,89.4,88.5,0,None,1886.38,376.48,"LINESTRING (-5.501 35.889, 4.943 43.437)"
LEG00099-3,SHP00099,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR005,V013,2024-08-21T04:35:24,2024-08-22T05:34:22,2024-08-21T09:29:24,2024-08-22T14:21:23,47.5,50.3,4.9,8.8,3.9,None,435.92,71.49,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00100-1,SHP00100,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR010,V014,2024-08-20T13:00:00,2024-08-20T12:49:47,2024-08-20T17:24:00,2024-08-20T18:13:53,6.3,6.7,4.4,5.4,1.0,None,463.64,19.51,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00100-2,SHP00100,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Sea Breakbulk,CAR010,V014,2024-08-21T01:13:05,2024-08-21T07:10:58,2024-08-26T06:37:05,2024-08-26T12:26:59,3211.8,3231.8,125.4,125.3,0,None,9981.51,2377.31,"LINESTRING (4.4009 51.2639, 29.9187 31.2001)"
LEG00100-3,SHP00100,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR010,V014,2024-08-26T21:01:25,2024-08-26T18:26:28,2024-08-27T05:31:25,2024-08-27T03:52:17,0.0,0.0,8.5,9.4,0.9,None,432.0,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00101-1,SHP00101,1,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR010,V004,2025-06-10T07:00:00,2025-06-10T09:41:43,2025-06-10T21:36:00,2025-06-11T09:06:56,320.6,321.2,14.6,23.4,8.8,Carrier capacity,1243.08,269.44,"LINESTRING (-0.8891 41.6488, -0.323 39.461)"
LEG00101-2,SHP00101,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Sea Breakbulk,CAR010,V004,2025-06-11T04:00:58,2025-06-11T23:45:11,2025-06-17T07:00:58,2025-06-18T05:01:34,3041.0,3116.4,147.0,149.3,2.3,None,6444.13,660.43,"LINESTRING (-0.323 39.461, 29.9187 31.2001)"
LEG00101-3,SHP00101,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR010,V004,2025-06-17T11:07:58,2025-06-18T11:56:17,2025-06-17T20:31:58,2025-06-18T19:39:25,0.0,0.0,9.4,7.7,0,None,432.0,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00102-1,SHP00102,1,FAC_F010,Milan Valve Plant,Vendor,Italy,45.4642,9.19,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,Road,CAR004,V008,2024-06-12T15:00:00,2024-06-12T17:21:45,2024-06-12T21:54:00,2024-06-13T02:47:29,150.8,152.3,6.9,9.4,2.5,None,939.19,254.36,"LINESTRING (9.19 45.4642, 8.925 44.41)"
LEG00102-2,SHP00102,2,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Sea Breakbulk,CAR004,V008,2024-06-13T08:46:16,2024-06-13T16:31:11,2024-06-16T07:22:16,2024-06-17T21:14:59,997.6,1035.8,70.6,100.7,30.1,Port congestion,4711.26,437.02,"LINESTRING (8.925 44.41, -0.323 39.461)"
LEG00102-3,SHP00102,3,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,Road,CAR004,V008,2024-06-16T19:04:18,2024-06-18T13:09:36,2024-06-17T06:40:18,2024-06-19T00:39:35,285.6,283.2,11.6,11.5,0,None,1375.11,472.97,"LINESTRING (-0.323 39.461, -0.8891 41.6488)"
LEG00103-1,SHP00103,1,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Road,CAR006,,2024-06-27T14:00:00,2024-06-27T16:49:21,2024-06-27T22:54:00,2024-06-28T04:50:18,30.5,32.9,8.9,12.0,3.1,None,564.08,7.72,"LINESTRING (4.4777 51.9244, 4.142 51.947)"
LEG00103-2,SHP00103,2,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,Container Sea,CAR006,,2024-06-28T10:31:20,2024-06-28T13:23:06,2024-07-03T10:49:20,2024-07-03T12:30:49,2357.7,2508.2,120.3,119.1,0,None,2927.03,111.51,"LINESTRING (4.142 51.947, -7.611 33.605)"
LEG00103-3,SHP00103,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR006,,2024-07-03T20:52:16,2024-07-04T00:08:50,2024-07-04T06:10:16,2024-07-04T12:28:57,4.6,4.9,9.3,12.3,3.0,None,506.14,1.15,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00104-1,SHP00104,1,FAC_F002,Madrid Cross Dock,Cross Dock,Spain,40.4168,-3.7038,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR006,,2024-05-01T14:00:00,2024-05-01T14:01:17,2024-05-02T00:42:00,2024-05-02T02:29:56,353.4,378.6,10.7,12.5,1.8,None,2117.06,1012.47,"LINESTRING (-3.7038 40.4168, -0.323 39.461)"
LEG00104-2,SHP00104,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Container Sea,CAR006,,2024-05-02T05:26:49,2024-05-02T10:21:38,2024-05-05T17:50:49,2024-05-06T09:09:22,1511.7,1592.4,84.4,94.8,10.4,Customs hold,3196.97,806.87,"LINESTRING (-0.323 39.461, 4.142 51.947)"
LEG00104-3,SHP00104,3,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,Road,CAR006,,2024-05-05T23:25:53,2024-05-06T15:18:00,2024-05-06T04:37:53,2024-05-06T19:21:42,30.8,30.7,5.2,4.1,0,None,568.64,82.1,"LINESTRING (4.142 51.947, 4.4777 51.9244)"
LEG00105-1,SHP00105,1,FAC_F014,Cadiz Module Yard,Module Yard,Spain,36.5271,-6.2886,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR006,,2025-11-20T07:00:00,2025-11-20T07:02:12,2025-11-20T13:12:00,2025-11-20T12:09:30,100.2,100.0,6.2,5.1,0,None,949.47,328.51,"LINESTRING (-6.2886 36.5271, -5.4479 36.1324)"
LEG00105-2,SHP00105,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Container Sea,CAR006,,2025-11-21T04:13:43,2025-11-20T16:06:37,2025-11-24T15:19:43,2025-11-24T04:06:06,1340.9,1403.8,83.1,84.0,0.9,None,3245.47,873.78,"LINESTRING (-5.4479 36.1324, 4.943 43.437)"
LEG00105-3,SHP00105,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR006,,2025-11-25T05:30:24,2025-11-24T09:29:30,2025-11-25T10:54:24,2025-11-24T18:33:30,43.0,46.0,5.4,9.1,3.7,None,670.04,151.11,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00106-1,SHP00106,1,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,Road,CAR002,,2024-01-10T08:00:00,2024-01-10T10:35:45,2024-01-11T12:42:00,2024-01-11T15:01:35,1432.2,1532.6,28.7,28.4,0,None,2738.91,856.11,"LINESTRING (4.4777 51.9244, -0.8891 41.6488)"
LEG00107-1,SHP00107,1,FAC_F004,Bilbao Steel Fabricator,Vendor,Spain,43.263,-2.935,PORT_P004,Port of Bilbao,Port,Spain,43.3476,-3.0443,Road,CAR007,V011,2024-09-30T08:00:00,2024-09-30T10:57:26,2024-09-30T16:48:00,2024-09-30T23:13:03,15.7,15.7,8.8,12.3,3.5,None,895.58,73.5,"LINESTRING (-2.935 43.263, -3.0443 43.3476)"
LEG00107-2,SHP00107,2,PORT_P004,Port of Bilbao,Port,Spain,43.3476,-3.0443,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Sea Breakbulk,CAR007,V011,2024-10-01T01:01:54,2024-10-01T09:31:00,2024-10-03T23:55:54,2024-10-05T11:05:31,701.6,720.6,70.9,97.6,26.7,Road permit delay,9048.81,852.27,"LINESTRING (-3.0443 43.3476, 4.943 43.437)"
LEG00107-3,SHP00107,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR007,V011,2024-10-04T10:11:32,2024-10-05T21:33:25,2024-10-04T18:11:32,2024-10-06T05:16:54,50.3,53.5,8.0,7.7,0,None,1318.33,250.47,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00108-1,SHP00108,1,FAC_F001,Zaragoza Distribution Hub,Warehouse,Spain,41.6488,-0.8891,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR004,V001,2025-09-28T08:00:00,2025-09-28T09:44:57,2025-09-28T19:00:00,2025-09-28T19:27:57,295.8,298.2,11.0,9.7,0,None,1521.65,291.79,"LINESTRING (-0.8891 41.6488, -0.323 39.461)"
LEG00108-2,SHP00108,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Sea Breakbulk,CAR004,V001,2025-09-29T07:34:24,2025-09-29T11:11:59,2025-10-01T23:22:24,2025-10-02T03:37:12,679.9,729.0,63.8,64.4,0.6,None,5037.13,180.21,"LINESTRING (-0.323 39.461, 4.943 43.437)"
LEG00108-3,SHP00108,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR004,V001,2025-10-02T12:51:35,2025-10-02T16:34:07,2025-10-02T22:27:35,2025-10-03T02:42:11,46.3,46.6,9.6,10.1,0.5,None,693.4,45.6,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00109-1,SHP00109,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR011,,2024-03-29T12:00:00,2024-03-29T11:46:20,2024-03-30T11:42:00,2024-03-30T12:28:08,1081.9,1112.0,23.7,24.7,1.0,None,2651.01,434.18,"LINESTRING (-0.3763 39.4699, -7.5898 33.5731)"
LEG00110-1,SHP00110,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR006,,2025-09-17T08:00:00,2025-09-17T07:12:31,2025-09-17T16:36:00,2025-09-17T14:53:52,5.6,5.9,8.6,7.7,0,None,444.13,2.75,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00110-2,SHP00110,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Container Sea,CAR006,,2025-09-18T02:18:48,2025-09-17T17:55:50,2025-09-20T07:12:48,2025-09-19T23:18:19,913.8,918.5,52.9,53.4,0.5,None,1973.49,81.18,"LINESTRING (4.4009 51.2639, 4.943 43.437)"
LEG00110-3,SHP00110,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR006,,2025-09-20T21:10:07,2025-09-20T09:27:31,2025-09-21T06:04:07,2025-09-21T05:00:58,43.2,45.6,8.9,19.6,10.7,Carrier capacity,525.78,21.27,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00111-1,SHP00111,1,FAC_F003,Puertollano Module Yard,Module Yard,Spain,38.6871,-4.1121,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR006,,2025-10-06T09:00:00,2025-10-06T11:23:31,2025-10-06T20:48:00,2025-10-07T02:09:11,362.0,363.0,11.8,14.8,3.0,None,1806.87,755.57,"LINESTRING (-4.1121 38.6871, -5.4479 36.1324)"
LEG00111-2,SHP00111,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Container Sea,CAR006,,2025-10-07T06:20:47,2025-10-07T15:30:08,2025-10-13T01:02:47,2025-10-13T08:39:44,3372.6,3370.6,138.7,137.2,0,None,4497.56,1329.3,"LINESTRING (-5.4479 36.1324, 29.9187 31.2001)"
LEG00111-3,SHP00111,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR006,,2025-10-13T11:12:59,2025-10-13T13:30:51,2025-10-13T14:54:59,2025-10-13T17:21:13,0.0,0.0,3.7,3.8,0.1,None,432.0,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00112-1,SHP00112,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR007,V005,2024-02-19T08:00:00,2024-02-19T07:52:31,2024-02-19T14:30:00,2024-02-19T13:48:15,6.1,6.2,6.5,5.9,0,None,784.4,27.45,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00112-2,SHP00112,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,Sea Breakbulk,CAR007,V005,2024-02-19T20:43:38,2024-02-19T20:10:35,2024-02-24T12:13:38,2024-02-25T13:49:36,2329.6,2509.8,111.5,137.7,26.2,Port congestion,17171.76,2806.96,"LINESTRING (4.4009 51.2639, -7.611 33.605)"
LEG00112-3,SHP00112,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR007,V005,2024-02-24T22:03:04,2024-02-25T20:23:54,2024-02-25T02:39:04,2024-02-26T12:00:01,5.3,5.3,4.6,15.6,11.0,Customs hold,775.05,23.46,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00113-1,SHP00113,1,FAC_F003,Puertollano Module Yard,Module Yard,Spain,38.6871,-4.1121,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR010,V007,2025-08-18T11:00:00,2025-08-18T13:28:20,2025-08-18T22:30:00,2025-08-19T01:21:38,352.1,368.6,11.5,11.9,0.4,None,1554.6,503.89,"LINESTRING (-4.1121 38.6871, -5.4479 36.1324)"
LEG00113-2,SHP00113,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,Sea Breakbulk,CAR010,V007,2025-08-19T05:13:09,2025-08-19T08:21:53,2025-08-22T17:49:09,2025-08-23T17:03:31,1344.1,1424.3,84.6,104.7,20.1,Customs hold,5065.3,491.9,"LINESTRING (-5.4479 36.1324, 4.943 43.437)"
LEG00113-3,SHP00113,3,PORT_P009,Port of Marseille-Fos,Port,France,43.437,4.943,FAC_F018,Marseille Wind Substation Site,Project Site,France,43.2965,5.3698,Road,CAR010,V007,2025-08-23T01:58:34,2025-08-23T20:56:22,2025-08-23T08:28:34,2025-08-24T03:31:15,46.5,46.7,6.5,6.6,0.1,None,574.23,63.84,"LINESTRING (4.943 43.437, 5.3698 43.2965)"
LEG00114-1,SHP00114,1,FAC_F012,Antwerp EPC Supplier Yard,Vendor,Belgium,51.2194,4.4025,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,Road,CAR005,V003,2024-05-27T07:00:00,2024-05-27T09:01:59,2024-05-27T15:36:00,2024-05-27T16:38:34,5.8,5.9,8.6,7.6,0,None,329.0,2.48,"LINESTRING (4.4025 51.2194, 4.4009 51.2639)"
LEG00114-2,SHP00114,2,PORT_P007,Port of Antwerp-Bruges,Port,Belgium,51.2639,4.4009,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,Container Sea,CAR005,V003,2024-05-27T20:46:19,2024-05-27T23:35:39,2024-06-01T19:10:19,2024-06-01T20:53:50,2351.3,2361.7,118.4,117.3,0,None,1951.47,187.9,"LINESTRING (4.4009 51.2639, -7.611 33.605)"
LEG00114-3,SHP00114,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR005,V003,2024-06-02T10:49:25,2024-06-02T03:16:39,2024-06-02T18:31:25,2024-06-02T14:24:40,5.1,5.3,7.7,11.1,3.4,None,328.09,2.23,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00115-1,SHP00115,1,FAC_F010,Milan Valve Plant,Vendor,Italy,45.4642,9.19,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,Road,CAR004,V008,2025-04-21T14:00:00,2025-04-21T13:28:21,2025-04-21T20:48:00,2025-04-21T23:53:12,144.8,154.4,6.8,10.4,3.6,None,764.44,74.95,"LINESTRING (9.19 45.4642, 8.925 44.41)"
LEG00115-2,SHP00115,2,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,Sea Breakbulk,CAR004,V008,2025-04-22T05:27:21,2025-04-22T09:29:53,2025-04-27T13:15:21,2025-04-27T17:48:13,2397.1,2438.6,127.8,128.3,0.5,None,5308.27,299.07,"LINESTRING (8.925 44.41, 29.9187 31.2001)"
LEG00115-3,SHP00115,3,PORT_P016,Port of Alexandria,Port,Egypt,31.2001,29.9187,FAC_F016,Alexandria Water Project Site,Project Site,Egypt,31.2001,29.9187,Road,CAR004,V008,2025-04-27T20:56:50,2025-04-27T21:58:01,2025-04-28T00:32:50,2025-04-28T00:33:36,0.0,0.0,3.6,2.6,0,None,432.0,0.0,"LINESTRING (29.9187 31.2001, 29.9187 31.2001)"
LEG00116-1,SHP00116,1,FAC_F010,Milan Valve Plant,Vendor,Italy,45.4642,9.19,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,Road,CAR006,,2025-07-28T07:00:00,2025-07-28T08:29:05,2025-07-28T13:00:00,2025-07-28T16:18:10,154.2,156.3,6.0,7.8,1.8,None,821.35,128.59,"LINESTRING (9.19 45.4642, 8.925 44.41)"
LEG00116-2,SHP00116,2,PORT_P010,Port of Genoa,Port,Italy,44.41,8.925,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,Container Sea,CAR006,,2025-07-28T19:34:15,2025-07-29T03:37:39,2025-08-01T11:40:15,2025-08-01T17:46:18,1962.1,1990.1,88.1,86.1,0,None,2670.66,310.22,"LINESTRING (8.925 44.41, -7.611 33.605)"
LEG00116-3,SHP00116,3,PORT_P012,Port of Casablanca,Port,Morocco,33.605,-7.611,FAC_F008,Casablanca Desalination Site,Project Site,Morocco,33.5731,-7.5898,Road,CAR006,,2025-08-01T19:35:56,2025-08-01T21:20:38,2025-08-02T00:59:56,2025-08-02T00:56:25,4.6,4.8,5.4,3.6,0,None,443.96,3.95,"LINESTRING (-7.611 33.605, -7.5898 33.5731)"
LEG00117-1,SHP00117,1,FAC_F013,Valencia Export Depot,Warehouse,Spain,39.4699,-0.3763,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Road,CAR010,V007,2024-09-10T13:00:00,2024-09-10T15:10:25,2024-09-10T17:48:00,2024-09-11T02:54:56,5.6,5.6,4.8,11.7,6.9,Carrier capacity,558.48,5.37,"LINESTRING (-0.3763 39.4699, -0.323 39.461)"
LEG00117-2,SHP00117,2,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR010,V007,2024-09-11T07:33:22,2024-09-11T17:43:15,2024-09-20T19:21:22,2024-09-21T08:09:59,5375.7,5467.5,227.8,230.4,2.6,None,11462.23,1324.01,"LINESTRING (-0.323 39.461, 50.184 26.498)"
LEG00117-3,SHP00117,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR010,V007,2024-09-21T10:30:36,2024-09-21T23:33:08,2024-09-21T14:30:36,2024-09-22T03:15:06,15.2,15.2,4.0,3.7,0,None,590.17,14.57,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00118-1,SHP00118,1,FAC_F003,Puertollano Module Yard,Module Yard,Spain,38.6871,-4.1121,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,Road,CAR004,V008,2025-08-28T14:00:00,2025-08-28T16:12:20,2025-08-29T02:48:00,2025-08-29T03:05:08,371.0,381.8,12.8,10.9,0,None,2200.35,675.37,"LINESTRING (-4.1121 38.6871, -5.4479 36.1324)"
LEG00118-2,SHP00118,2,PORT_P003,Port of Algeciras,Port,Spain,36.1324,-5.4479,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,Sea Breakbulk,CAR004,V008,2025-08-29T06:48:49,2025-08-29T16:43:49,2025-09-06T15:48:49,2025-09-07T05:24:30,5876.8,5972.0,201.0,204.7,3.7,None,15169.74,2668.77,"LINESTRING (-5.4479 36.1324, 50.184 26.498)"
LEG00118-3,SHP00118,3,PORT_P018,Port of Dammam,Port,Saudi Arabia,26.498,50.184,FAC_F017,Dammam Gas Project Site,Project Site,Saudi Arabia,26.4207,50.0888,Road,CAR004,V008,2025-09-07T03:02:14,2025-09-07T08:40:51,2025-09-07T07:14:14,2025-09-07T15:03:59,16.5,17.6,4.2,6.4,2.2,None,616.54,31.13,"LINESTRING (50.184 26.498, 50.0888 26.4207)"
LEG00119-1,SHP00119,1,FAC_F011,Rotterdam Consolidation Hub,Consolidation Hub,Netherlands,51.9244,4.4777,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,Road,CAR006,,2025-03-13T13:00:00,2025-03-13T12:51:00,2025-03-13T20:00:00,2025-03-13T19:27:02,26.0,27.3,7.0,6.6,0,None,555.55,7.44,"LINESTRING (4.4777 51.9244, 4.142 51.947)"
LEG00119-2,SHP00119,2,PORT_P006,Port of Rotterdam,Port,Netherlands,51.947,4.142,PORT_P001,Port of Valencia,Port,Spain,39.461,-0.323,Container Sea,CAR006,,2025-03-14T06:33:20,2025-03-14T10:12:39,2025-03-18T09:33:20,2025-03-18T16:06:04,1594.6,1686.4,99.0,101.9,2.9,None,2595.36,87.12,"LINESTRING (4.142 51.947, -0.323 39.461)"
